medal_date,medal_type,medal_code,name,gender,country,country_code,nationality,team,team_gender,discipline,event,event_type,url_event,birth_date,code
8/11/2024,Silver Medal,2,USCINS Renars,Male,Germany,GER,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,4/29/2002,1899231
8/11/2024,Silver Medal,2,HAEFNER Kai,Male,Germany,GER,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,7/10/1989,1899185
8/11/2024,Silver Medal,2,HORNKE Tim,Male,Germany,GER,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,8/4/1990,1899247
8/11/2024,Silver Medal,2,WOLFF Andreas,Male,Germany,GER,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,3/3/1991,1899193
8/11/2024,Silver Medal,2,DAHMKE Rune,Male,Germany,GER,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,4/10/1993,1899181
8/11/2024,Silver Medal,2,MERTENS Lukas,Male,Germany,GER,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,3/22/1996,1899252
8/11/2024,Silver Medal,2,STEINERT Christoph,Male,Germany,GER,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,1/18/1990,1899246
8/11/2024,Silver Medal,2,GRGIC Marko,Male,Germany,GER,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,9/11/2003,3546884
8/11/2024,Silver Medal,2,KOHLBACHER Jannik,Male,Germany,GER,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,7/19/1995,1899187
8/11/2024,Bronze Medal,3,PEREZ de VARGAS Gonzalo,Male,Spain,ESP,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,1/10/1991,1948272
8/11/2024,Bronze Medal,3,MAQUEDA Jorge,Male,Spain,ESP,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,2/6/1988,1948260
8/11/2024,Bronze Medal,3,DUJSHEBAEV Alex,Male,Spain,ESP,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,12/17/1992,1948239
8/11/2024,Bronze Medal,3,CORRALES Rodrigo,Male,Spain,ESP,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,1/24/1991,1948238
8/11/2024,Bronze Medal,3,FIGUERAS Adrian,Male,Spain,ESP,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,8/31/1988,1948246
8/11/2024,Bronze Medal,3,GARCIANDIA Imanol,Male,Spain,ESP,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,4/30/1995,1948251
8/11/2024,Bronze Medal,3,SERDIO Abel,Male,Spain,ESP,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,4/16/1994,1948281
8/11/2024,Bronze Medal,3,CASADO Agustin,Male,Spain,ESP,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,5/21/1996,1948233
8/11/2024,Bronze Medal,3,GOMEZ Aleix,Male,Spain,ESP,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,5/7/1997,1948252
8/11/2024,Bronze Medal,3,TARRAFETA Ian,Male,Spain,ESP,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,1/4/1999,1948288
8/11/2024,Bronze Medal,3,SANCHEZ-MIGALLON Miguel,Male,Spain,ESP,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,2/8/1995,1948280
8/11/2024,Bronze Medal,3,DUJSHEBAEV Daniel,Male,Spain,ESP,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,7/4/1997,1948240
8/11/2024,Bronze Medal,3,ODRIOZOLA Kauldi,Male,Spain,ESP,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,1/7/1997,1948268
8/11/2024,Bronze Medal,3,FERNANDEZ Daniel,Male,Spain,ESP,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,3/28/2001,1948244
8/11/2024,Bronze Medal,3,RODRIGUEZ Javier,Male,Spain,ESP,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,7/22/2002,1948278
8/11/2024,Gold Medal,1,CAMBI Carlotta,Female,Italy,ITA,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,5/28/1996,1921740
8/11/2024,Gold Medal,1,de GENNARO Monica,Female,Italy,ITA,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,1/8/1987,1921757
8/11/2024,Gold Medal,1,ORRO Alessia,Female,Italy,ITA,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,7/18/1998,1921738
8/11/2024,Gold Medal,1,BOSETTI Caterina Chiara,Female,Italy,ITA,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,2/2/1994,1921747
8/11/2024,Gold Medal,1,DANESI Anna,Female,Italy,ITA,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,4/20/1996,1921751
8/11/2024,Gold Medal,1,SYLLA Myriam Fatime,Female,Italy,ITA,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,1/8/1995,1921746
8/11/2024,Gold Medal,1,EGONU Paola Ogechi,Female,Italy,ITA,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,12/18/1998,1921742
8/11/2024,Gold Medal,1,FAHR Sarah Luisa,Female,Italy,ITA,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,9/12/2001,1921752
8/11/2024,Gold Medal,1,ANTROPOVA Ekaterina,Female,Italy,ITA,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,3/19/2003,1921743
8/11/2024,Gold Medal,1,GIOVANNINI Gaia,Female,Italy,ITA,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,12/17/2001,1969716
8/11/2024,Gold Medal,1,SPIRITO Ilaria,Female,Italy,ITA,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,2/20/1994,1921761
8/11/2024,Gold Medal,1,LUBIAN Marina,Female,Italy,ITA,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,4/11/2000,1921753
8/11/2024,Gold Medal,1,OMORUYI Oghosasere Loveth,Female,Italy,ITA,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,8/25/2002,1921749
8/11/2024,Silver Medal,2,SKINNER Avery,Female,United States,USA,United States,United States of America,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,4/25/1999,1917762
8/11/2024,Silver Medal,2,RETTKE Dana,Female,United States,USA,United States,United States of America,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,1/21/1999,1917759
8/11/2024,Silver Medal,2,ROBINSON Kelsey,Female,United States,USA,United States,United States of America,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,6/25/1992,1917760
8/11/2024,Silver Medal,2,THOMPSON Jordan,Female,United States,USA,United States,United States of America,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,5/5/1997,1917765
8/11/2024,Silver Medal,2,WASHINGTON Haleigh,Female,United States,USA,United States,United States of America,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,9/22/1995,1917766
8/11/2024,Silver Medal,2,WONG-ORANTES Justine,Female,United States,USA,United States,United States of America,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,10/6/1995,1917769
8/11/2024,Silver Medal,2,POULTER Jordyn,Female,United States,USA,United States,United States of America,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,7/31/1997,1917758
8/11/2024,Silver Medal,2,CARLINI Lauren,Female,United States,USA,United States,United States of America,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,2/28/1995,1917738
8/11/2024,Silver Medal,2,LARSON Jordan,Female,United States,USA,United States,United States of America,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,10/16/1986,1917752
8/11/2024,Silver Medal,2,DREWS Andrea,Female,United States,USA,United States,United States of America,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,12/25/1993,1917741
